EmpID,Subject_team,Name,Grade_team
4912,P.E.,Liv,12
4913,P.E.,Cole,1
4914,Algebra,Tess,3
4915,Writing,Ruth,7
4916,Algebra,Jake,6
4917,Geography,Holland,12
4918,Reading,Joy,2
4919,French,Jane,2
4920,Chemisty,Cade,10
4921,P.E.,Kandy,12
4922,Writing,Blake,5
4923,Reading,Paige,7
4924,Art,Jean,3
4925,Computing,Blake,2
4926,Writing,Rhett,6
4927,P.E.,Faye,7
4928,Physics,Kim,4
4929,Writing,Kellon,7
4930,P.E.,Blaire,7
4931,Reading,Ann,11
4932,P.E.,Kate,8
4933,History,Drake,6
4934,Writing,Ross,6
4935,Computing,Pearl,5
4936,Physics,Vince,10
4937,History,Ruth,9
4938,P.E.,Brock,9
4939,Chemisty,Rhett,9
4940,Reading,Paige,4
4941,Reading,Todd,5
4942,Writing,Chad,12
4943,P.E.,Rose,10
4944,Physics,Elle,10
4945,Spanish,Elle,5
4946,History,Ann,11
4947,Algebra,Trent,2
4948,Spanish,Blake,4
4949,Physics,Grant,5
4950,General Science,Kate,8
4951,Algebra,Dee,8
4952,History,Eve,7
4953,French,Brock,8
4954,Reading,Liv,7
4955,Chemisty,Grant,5
4956,Spanish,Vincent,10
4957,Spanish,Kellon,6
4958,Geography,Vincent,5
4959,General Science,Holland,5
4960,Spanish,Dawn,1
4961,Art,Kent,2
4962,General Science,Todd,1
4963,Reading,Liv,3
4964,History,Gail,5
4965,Reading,Jack,1
4966,P.E.,Yancy,9
4967,Algebra,Luke,6
4968,Physics,Eve,2
4969,Writing,Paige,4
4970,General Science,Trent,3
4971,Art,Gwen,11
4972,Spanish,Jake,12
4973,Physics,Todd,9
4974,P.E.,Jane,3
4975,P.E.,Ross,8
4976,Spanish,Kandy,9
4977,History,Grace,3
4978,Chemisty,Gail,12
4979,History,Eve,4
4980,Art,Luke,7
4981,Chemisty,Jane,12
4982,Art,Dee,7
4983,Algebra,Jack,5
4984,Physics,Chase,8
4985,Geography,Kellon,4
4986,P.E.,Cole,11
4987,Writing,Grant,1
4988,Spanish,Kent,11
4989,Art,Tess,4
4990,General Science,Luke,4
4991,Writing,Kim,12
4992,French,Vince,5
4993,General Science,Blake,4
4994,Reading,Jane,4
4995,General Science,Jack,12
4996,Art,Kent,10
4997,Physics,Dee,7
4998,Computing,Jane,7
4999,French,Heath,2
5000,General Science,Grace,6
5001,Algebra,Cale,6
5002,Art,Holland,1
5003,Art,Madge,8
5004,History,Ruth,1
5005,Geography,Kim,1
5006,Geography,Joy,9
5007,French,Ann,1
5008,General Science,Jane,3
5009,P.E.,Chad,7
5010,Art,Ann,7
5011,P.E.,Clark,11
5012,General Science,Liv,11
5013,Geography,Cale,10
5014,Algebra,Jane,8
5015,Chemisty,Blake,12
5016,Reading,Gail,1
5017,Physics,Claire,1
5018,Chemisty,Rhett,11
5019,Chemisty,Elle,6
5020,Writing,Dee,10
5021,Art,Kurt,3
5022,Spanish,Brock,6
5023,Geography,Grace,8
5024,Writing,Yancy,6
5025,Art,Beth,1
5026,Writing,Rose,5
5027,French,Tess,8
5028,History,Elle,4
5029,General Science,Kim,2
5030,Spanish,Faye,2
5031,Computing,Chad,11
5032,Reading,Jane,5
5033,Spanish,Faye,8
5034,Chemisty,Blaire,10
5035,Spanish,Yancy,10
5036,P.E.,Faye,5
5037,General Science,Liv,6
5038,Art,Ann,5
5039,General Science,Vince,7
5040,Spanish,Todd,8
5041,Physics,Dawn,5
5042,Reading,Jake,7
5043,Writing,Gail,8
5044,History,Vincent,9
5045,General Science,Madge,2
5046,General Science,Jane,7
5047,History,Blake,11
5048,General Science,Cade,1
5049,Reading,Grant,12
5050,French,Beth,1
5051,Spanish,Kellon,5
5052,History,Eve,4
5053,P.E.,Grace,11
5054,P.E.,Cade,12
5055,Geography,Ann,6
5056,Art,Paige,8
5057,Computing,Max,1
5058,Physics,Joy,2
5059,Art,Cole,2
5060,Chemisty,Luke,11
5061,History,Heath,5
5062,Reading,Jean,9
5063,General Science,Todd,5
5064,French,Ann,2
5065,Writing,Gwen,4
5066,History,Chase,5
5067,Geography,Kandy,1
5068,Chemisty,Clark,12
5069,French,Ross,8
5070,P.E.,Vincent,5
5071,General Science,Blaire,7
5072,Art,Clark,3
5073,Algebra,Pearl,9
5074,Physics,Eve,8
5075,Art,Joy,5
5076,French,Kent,5
5077,General Science,Faye,12
5078,History,Neil,2
5079,Computing,Todd,2
5080,French,Kellon,9
5081,Writing,Tess,11
5082,Spanish,Kate,2
5083,Algebra,Pearl,1
5084,Chemisty,Ruth,6
5085,History,Grace,12
5086,Algebra,Beth,7
5087,Spanish,Gwen,8
5088,Spanish,Rhett,4
5089,P.E.,Vince,9
5090,Chemisty,Rhett,1
5091,General Science,Kate,1
5092,Chemisty,Liv,4
5093,Computing,Brock,9
5094,Spanish,Vincent,9
5095,History,Madge,2
5096,French,Faye,12
5097,General Science,Kate,1
5098,P.E.,Dawn,10
5099,French,Drake,12
5100,Spanish,Ross,6
5101,Computing,Pearl,1
5102,History,Grace,9
5103,P.E.,Luke,3
5104,Physics,Cole,2
5105,Computing,Kate,1
5106,Art,Kim,11
5107,Physics,Pearl,4
5108,P.E.,Cade,3
5109,Writing,Trent,2
5110,Algebra,Blake,11
5111,General Science,Luke,4
5112,Algebra,Gail,11
5113,Writing,Kent,12
5114,French,Gail,4
5115,Reading,Jane,8
5116,Geography,Chase,10
5117,Geography,Kellon,5
5118,Spanish,Elle,11
5119,Reading,Joy,11
5120,Art,Ross,8
5121,P.E.,Madge,8
5122,Writing,Rose,3
5123,Spanish,Kent,9
5124,Geography,Holland,1
5125,Spanish,Kellon,9
5126,Computing,Luke,4
5127,General Science,Kim,6
5128,Writing,Ross,2
5129,Geography,Luke,3
5130,P.E.,Grant,11
5131,Reading,Blake,8
5132,Reading,Blaire,12
5133,Physics,Dee,12
5134,Chemisty,Dee,11
5135,Chemisty,Ann,12
5136,Geography,Vincent,12
5137,Physics,Kellon,8
5138,Geography,Jake,5
5139,Reading,Trent,12
5140,Writing,Drake,10
5141,Physics,Kellon,5
5142,Reading,Jack,10
5143,History,Pearl,1
5144,P.E.,Ann,2
5145,History,Vincent,6
5146,French,Rose,3
5147,French,Todd,9
5148,French,Dee,2
5149,Writing,Blaire,5
5150,Writing,Cade,8
5151,P.E.,Grant,2
5152,Geography,Pearl,1
5153,Algebra,Blaire,12
5154,Geography,Grace,9
5155,French,Vincent,3
5156,Physics,Neil,11
5157,Physics,Ruth,9
5158,Art,Kent,11
5159,Algebra,Tess,4
5160,Spanish,Luke,3
5161,French,Ruth,2
5162,Spanish,Grant,2
5163,P.E.,Paige,6
5164,Reading,Todd,10
5165,Algebra,Cade,3
5166,Writing,Trent,5
5167,Physics,Trent,8
5168,History,Kurt,1
5169,Reading,Dee,1
5170,Algebra,Yancy,9
5171,History,Madge,11
5172,Art,Yancy,6
5173,Algebra,Max,3
5174,Computing,Jean,11
5175,Computing,Todd,6
5176,Chemisty,Vincent,11
5177,Chemisty,Faye,9
5178,Chemisty,Brock,10
5179,French,Kent,9
5180,French,Jack,3
5181,Reading,Elle,12
5182,Chemisty,Ross,7
5183,Spanish,Madge,10
5184,General Science,Claire,1
5185,Geography,Blake,6
5186,Art,Kurt,11
5187,Reading,Dawn,1
5188,Reading,Kellon,4
5189,P.E.,Dawn,3
5190,General Science,Kurt,11
5191,Writing,Yancy,9
5192,Physics,Kellon,9
5193,General Science,Pearl,11
5194,Spanish,Eve,12
5195,Spanish,Paige,8
5196,Reading,Dee,11
5197,Chemisty,Vince,8
5198,Chemisty,Kent,5
5199,History,Clark,11
5200,Algebra,Cade,9
5201,General Science,Ruth,6
5202,P.E.,Claire,2
5203,General Science,Jane,4
5204,History,Paige,4
5205,History,Pearl,12
5206,General Science,Madge,2
5207,Chemisty,Ruth,11
5208,P.E.,Rose,12
5209,Geography,Eve,9
5210,French,Yancy,7
5211,Physics,Brock,4
5212,French,Vince,11
5213,Physics,Kurt,11
5214,Physics,Elle,1
5215,Geography,Jake,10
5216,Geography,Drake,11
5217,Algebra,Brock,6
5218,Geography,Vincent,1
5219,Spanish,Grace,4
5220,Writing,Brock,1
5221,French,Cole,8
5222,Chemisty,Jane,2
5223,Spanish,Blaire,5
5224,French,Beth,1
5225,History,Elle,10
5226,General Science,Paige,5
5227,Writing,Cade,10
5228,Spanish,Eve,12
5229,Physics,Grace,12
5230,French,Jack,11
5231,P.E.,Clark,9
5232,General Science,Drake,5
5233,History,Blaire,6
5234,P.E.,Beth,4
5235,Art,Kellon,4
5236,History,Heath,1
5237,Chemisty,Chase,10
5238,Geography,Ross,11
5239,French,Heath,3
5240,French,Eve,3
5241,Chemisty,Luke,9
5242,Physics,Gwen,7
5243,Algebra,Kandy,2
5244,P.E.,Kent,3
5245,Art,Neil,11
5246,Chemisty,Chad,5
5247,Art,Kurt,3
5248,Chemisty,Ruth,9
5249,Chemisty,Jane,11
5250,Art,Kellon,11
5251,Geography,Faye,9
5252,Computing,Paige,6
5253,General Science,Blaire,12
5254,Writing,Cade,1
5255,Algebra,Ruth,12
5256,Writing,Trent,7
5257,Reading,Kent,2
5258,Algebra,Drake,9
5259,Reading,Kurt,9
5260,Writing,Trent,10
5261,Writing,Liv,8
5262,General Science,Brock,6
5263,Spanish,Cale,8
5264,French,Grace,10
5265,General Science,Dee,2
5266,Writing,Trent,5
5267,P.E.,Pearl,9
5268,Reading,Eve,10
5269,History,Pearl,3
5270,French,Liv,2
5271,French,Neil,1
5272,Computing,Joy,1
5273,Algebra,Dawn,5
5274,History,Chad,2
5275,Physics,Luke,6
5276,Reading,Todd,12
5277,Spanish,Heath,5
5278,P.E.,Neil,8
5279,General Science,Ann,10
5280,General Science,Kandy,2
5281,Writing,Chad,5
5282,Chemisty,Blake,7
5283,Chemisty,Chase,11
5284,Art,Todd,11
5285,General Science,Elle,2
5286,Writing,Max,12
5287,Geography,Jack,2
5288,History,Rhett,3
5289,Reading,Elle,9
5290,Algebra,Paige,1
5291,Physics,Kate,8
5292,Spanish,Liv,5
5293,Art,Drake,9
5294,Computing,Dee,3
5295,Physics,Jake,5
5296,Computing,Drake,7
5297,Art,Todd,7
5298,Chemisty,Dawn,4
5299,Chemisty,Todd,9
5300,Writing,Dee,11
5301,History,Jean,4
5302,French,Todd,7
5303,Reading,Paige,11
5304,Chemisty,Pearl,9
5305,Geography,Chad,3
5306,P.E.,Holland,2
5307,Physics,Liv,7
5308,French,Max,12
5309,Geography,Liv,9
5310,Writing,Joy,11
5311,General Science,Trent,8
5312,Reading,Vince,5
5313,Writing,Heath,8
5314,P.E.,Blake,2
5315,Art,Cale,1
5316,Computing,Gail,5
5317,Reading,Drake,7
5318,History,Dawn,5
5319,Writing,Max,1
5320,Chemisty,Max,9
5321,Chemisty,Kim,9
5322,Computing,Drake,12
5323,French,Cade,4
5324,French,Kim,8
5325,Geography,Grant,2
5326,History,Jane,11
5327,Computing,Trent,2
5328,Art,Jack,4
5329,Art,Chad,4
5330,P.E.,Paige,11
5331,Algebra,Max,8
5332,Art,Yancy,5
5333,History,Gwen,10
5334,Writing,Grace,4
5335,French,Drake,3
5336,Algebra,Tess,2
5337,Physics,Jack,6
5338,General Science,Yancy,5
5339,General Science,Beth,11
5340,Geography,Chase,11
5341,P.E.,Kurt,2
5342,History,Ross,5
5343,Geography,Blake,6
5344,Writing,Kate,8
5345,French,Kandy,6
5346,P.E.,Drake,7
5347,Computing,Liv,10
5348,Writing,Clark,12
5349,Geography,Beth,2
5350,Reading,Blake,2
5351,Spanish,Max,6
5352,Computing,Vincent,2
5353,Chemisty,Tess,3
5354,Chemisty,Heath,5
5355,Physics,Drake,7
5356,Computing,Gail,12
5357,P.E.,Dee,2
5358,History,Vincent,8
5359,Algebra,Yancy,7
5360,Spanish,Vincent,5
5361,Physics,Kellon,3
5362,Writing,Rhett,9
5363,Geography,Madge,8
5364,Reading,Kim,10
5365,Computing,Dee,11
5366,P.E.,Kurt,11
5367,Writing,Jake,9
5368,Art,Cale,5
5369,P.E.,Madge,12
5370,Geography,Clark,11
5371,General Science,Kate,8
5372,General Science,Faye,8
5373,Computing,Ann,1
5374,Physics,Ann,7
5375,Geography,Luke,8
5376,Algebra,Jean,5
5377,Computing,Yancy,1
5378,Algebra,Claire,2
5379,History,Gwen,1
5380,Reading,Gwen,4
5381,Computing,Ruth,3
5382,Reading,Drake,6
5383,Physics,Ann,5
5384,Reading,Blake,2
5385,Art,Kent,3
5386,French,Ross,11
5387,Art,Dee,2
5388,Chemisty,Max,4
5389,History,Faye,12
5390,Writing,Kent,2
5391,Spanish,Elle,7
5392,P.E.,Vincent,3
5393,History,Joy,3
5394,P.E.,Kim,9
5395,P.E.,Liv,9
5396,Algebra,Madge,7
5397,Chemisty,Elle,1
5398,Writing,Blaire,1
5399,Art,Dawn,7
5400,Chemisty,Kent,6
5401,Spanish,Luke,12
5402,Computing,Grant,4
5403,Physics,Rhett,4
5404,History,Kurt,5
5405,Physics,Luke,4
5406,Art,Jean,6
5407,P.E.,Beth,3
5408,Spanish,Jane,11
5409,P.E.,Liv,9
5410,History,Claire,7
5411,Art,Todd,4
5412,P.E.,Pearl,9
5413,Art,Jane,6
5414,Chemisty,Claire,3
5415,Spanish,Ross,11
5416,French,Drake,3
5417,Algebra,Elle,8
5418,Chemisty,Grace,2
5419,General Science,Jake,5
5420,History,Luke,12
5421,P.E.,Ross,11
5422,Art,Liv,10
5423,History,Jack,12
5424,Geography,Heath,6
5425,French,Brock,4
5426,Chemisty,Ross,10
5427,Writing,Chase,8
5428,French,Tess,12
5429,Chemisty,Trent,12
5430,French,Kurt,7
5431,Physics,Chad,2
5432,Computing,Dee,11
5433,Algebra,Claire,3
5434,Spanish,Dee,7
5435,Spanish,Jane,1
5436,Writing,Holland,11
5437,Writing,Brock,10
5438,Reading,Holland,6
5439,Reading,Cole,6
5440,Geography,Claire,1
5441,Art,Luke,11
5442,P.E.,Brock,10
5443,Spanish,Jane,4
5444,P.E.,Clark,9
5445,French,Heath,1
5446,Writing,Cole,8
5447,Chemisty,Madge,10
5448,General Science,Claire,6
5449,Writing,Ross,6
5450,Physics,Liv,2
5451,French,Neil,2
5452,Physics,Holland,9
5453,Physics,Kate,7
5454,Computing,Neil,8
5455,History,Elle,7
5456,General Science,Luke,1
5457,French,Jane,9
5458,Reading,Heath,5
5459,Algebra,Vincent,4
5460,Art,Paige,6
5461,French,Gwen,8
5462,Geography,Paige,2
5463,Art,Clark,5
5464,French,Chase,9
5465,P.E.,Elle,2
5466,Physics,Trent,3
5467,Spanish,Jean,2
5468,Algebra,Grace,5
5469,Art,Claire,11
5470,French,Gwen,1
5471,Art,Ruth,1
5472,Physics,Max,8
5473,Reading,Neil,1
5474,Physics,Kellon,9
5475,P.E.,Kandy,2
5476,French,Gail,5
5477,Art,Eve,12
5478,History,Grant,4
5479,Writing,Liv,2
5480,Reading,Ann,6
5481,History,Eve,5
5482,Geography,Rose,1
5483,Writing,Beth,2
5484,Physics,Kandy,4
5485,Algebra,Cale,9
5486,History,Vince,12
5487,Writing,Pearl,9
5488,Chemisty,Joy,11
5489,Physics,Kandy,3
5490,Geography,Claire,7
5491,Spanish,Jean,11
5492,French,Ann,9
5493,Reading,Jake,7
5494,Chemisty,Elle,8
5495,History,Blaire,5
5496,Physics,Cale,6
5497,Writing,Trent,11
5498,Algebra,Joy,12
5499,Writing,Tess,1
5500,History,Gwen,6
5501,P.E.,Kurt,9
5502,Writing,Pearl,10
5503,Computing,Chad,1
5504,General Science,Paige,1
5505,Reading,Blake,5
5506,Algebra,Cade,11
5507,Reading,Tess,8
5508,Computing,Beth,1
5509,History,Cade,12
5510,P.E.,Ruth,5
5511,Spanish,Dee,12
5512,Spanish,Pearl,1
5513,History,Cale,9
5514,Reading,Cade,6
5515,Physics,Kurt,12
5516,Writing,Ross,2
5517,Writing,Rhett,4
5518,Chemisty,Madge,1
5519,History,Clark,1
5520,French,Grant,12
5521,General Science,Kellon,7
5522,Algebra,Liv,9
5523,Chemisty,Pearl,3
5524,Writing,Rose,9
5525,Algebra,Jean,5
5526,History,Clark,9
5527,Chemisty,Kent,6
5528,Chemisty,Chad,2
5529,P.E.,Rose,2
5530,Chemisty,Jake,11
5531,Computing,Blaire,12
5532,Reading,Paige,12
5533,French,Dee,4
5534,French,Kim,8
5535,Geography,Drake,12
5536,P.E.,Joy,3
5537,Geography,Paige,3
5538,Writing,Jean,1
5539,Chemisty,Jean,12
5540,History,Neil,9
5541,French,Jack,1
5542,Chemisty,Clark,6
5543,Algebra,Faye,9
5544,Spanish,Cole,5
5545,General Science,Kim,11
5546,General Science,Kent,2
5547,Algebra,Cade,3
5548,Reading,Eve,7
5549,Physics,Madge,7
5550,Chemisty,Paige,8
5551,P.E.,Grant,1
5552,Art,Chase,3
5553,Art,Cole,2
5554,French,Dawn,4
5555,Chemisty,Jake,12
5556,Algebra,Kellon,10
5557,Physics,Jean,10
5558,Algebra,Eve,11
5559,Physics,Clark,12
5560,French,Eve,3
5561,Chemisty,Dee,4
5562,Algebra,Luke,1
5563,Computing,Eve,6
5564,Geography,Ann,4
5565,Algebra,Madge,11
5566,Spanish,Jean,2
5567,Reading,Brock,12
5568,Chemisty,Ruth,7
5569,Writing,Heath,12
5570,Art,Grant,6
5571,Chemisty,Trent,9
5572,P.E.,Jack,9
5573,History,Gwen,11
5574,General Science,Heath,11
5575,Writing,Yancy,10
5576,General Science,Yancy,4
5577,Physics,Paige,2
5578,P.E.,Jake,2
5579,Physics,Gail,11
5580,History,Grace,6
5581,P.E.,Holland,1
5582,Writing,Grant,7
5583,Art,Heath,10
5584,Writing,Kate,12
5585,Reading,Joy,10
5586,French,Luke,11
5587,Art,Luke,2
5588,Computing,Cole,11
5589,General Science,Chase,2
5590,P.E.,Beth,10
5591,Algebra,Dawn,7
5592,Chemisty,Kent,8
5593,Chemisty,Gail,8
5594,Writing,Cade,7
5595,History,Brock,8
5596,French,Cade,8
5597,Art,Chad,9
5598,Spanish,Grant,5
5599,Writing,Vincent,10
5600,Reading,Cade,12
5601,Chemisty,Max,4
5602,Writing,Luke,4
5603,P.E.,Max,4
5604,Art,Rhett,3
5605,Physics,Max,2
5606,Art,Kent,1
5607,Physics,Cole,7
5608,Reading,Ann,8
5609,French,Grace,8
5610,Reading,Trent,8
5611,Writing,Pearl,3
5612,Geography,Rose,8
5613,Computing,Cole,9
5614,Chemisty,Trent,8
5615,History,Eve,11
5616,Reading,Jane,2
5617,Geography,Dee,10
5618,Writing,Jane,2
5619,Spanish,Eve,11
5620,Writing,Drake,8
5621,P.E.,Jean,7
5622,Art,Drake,9
5623,Computing,Luke,7
5624,French,Blaire,6
5625,P.E.,Pearl,2
5626,General Science,Cole,4
5627,Chemisty,Kate,1
5628,Computing,Drake,8
5629,Geography,Elle,6
5630,Physics,Clark,12
5631,Art,Faye,2
5632,Writing,Ross,9
5633,Writing,Cole,11
5634,French,Luke,3
5635,History,Dawn,5
5636,General Science,Liv,8
5637,History,Todd,3
5638,Reading,Blaire,2
5639,P.E.,Kate,9
5640,History,Jane,3
5641,Art,Clark,6
5642,Reading,Chad,1
5643,Art,Jean,6
5644,Spanish,Joy,6
5645,Geography,Gwen,7
5646,History,Luke,2
5647,General Science,Drake,8
5648,Spanish,Chad,9
5649,French,Holland,8
5650,Reading,Luke,2
5651,P.E.,Max,11
5652,Physics,Claire,9
5653,Geography,Vincent,1
5654,Algebra,Blake,3
5655,Chemisty,Kent,4
5656,Reading,Clark,10
5657,Computing,Chad,9
5658,Art,Kandy,7
5659,Chemisty,Grant,11
5660,Writing,Jane,10
5661,General Science,Todd,9
5662,Computing,Heath,9
5663,Writing,Grant,10
5664,Writing,Luke,11
5665,French,Brock,2
5666,P.E.,Kim,2
5667,Spanish,Liv,2
5668,Spanish,Ruth,3
5669,Chemisty,Tess,11
5670,Spanish,Jake,3
5671,Reading,Trent,10
5672,Computing,Holland,11
5673,History,Paige,2
5674,French,Ann,5
5675,General Science,Kellon,1
5676,Spanish,Drake,9
5677,Art,Brock,4
5678,General Science,Vincent,1
5679,General Science,Jack,8
5680,Writing,Cole,2
5681,P.E.,Ross,9
5682,Algebra,Cale,10
5683,Art,Gwen,11
5684,Art,Beth,5
5685,Physics,Vince,8
5686,Algebra,Jake,8
5687,P.E.,Blake,5
5688,French,Grant,2
5689,General Science,Gwen,3
5690,Geography,Pearl,4
5691,Art,Heath,3
5692,Writing,Holland,2
5693,Geography,Gwen,6
5694,General Science,Pearl,8
5695,Geography,Blaire,9
5696,Spanish,Kim,7
5697,Algebra,Pearl,11
5698,Physics,Jack,11
5699,Spanish,Todd,7
5700,Geography,Kellon,3
5701,Writing,Gwen,1
5702,Geography,Jane,3
5703,Geography,Liv,2
5704,Geography,Todd,11
5705,Art,Ross,11
5706,Writing,Chad,8
5707,Geography,Gwen,6
5708,History,Clark,4
5709,Physics,Ruth,10
5710,Reading,Jane,11
5711,Writing,Trent,11
5712,Reading,Elle,10
5713,Reading,Kandy,9
5714,Reading,Eve,6
5715,Computing,Kandy,6
5716,Writing,Cale,4
5717,Computing,Cade,9
5718,Algebra,Neil,10
5719,P.E.,Jean,9
5720,History,Holland,1
5721,Geography,Drake,3
5722,French,Blaire,5
5723,General Science,Chad,11
5724,Writing,Tess,5
5725,Writing,Elle,10
5726,General Science,Kate,4
5727,Algebra,Brock,2
5728,Geography,Grant,12
5729,Physics,Yancy,4
5730,French,Todd,1
5731,Writing,Yancy,9
5732,Art,Ross,9
5733,Physics,Kellon,2
5734,Algebra,Pearl,3
5735,Physics,Gwen,6
5736,Geography,Kellon,10
5737,French,Gail,11
5738,General Science,Jake,4
5739,P.E.,Gwen,7
5740,Algebra,Dawn,10
5741,Reading,Elle,5
5742,Geography,Kellon,7
5743,Reading,Grant,2
5744,Physics,Claire,3
5745,Chemisty,Jean,10
5746,P.E.,Cade,2
5747,Reading,Kandy,8
5748,Computing,Dee,5
5749,P.E.,Beth,9
5750,Writing,Kandy,9
5751,Geography,Grace,4
5752,Physics,Drake,11
5753,Computing,Brock,11
5754,Writing,Holland,6
5755,Art,Drake,9
5756,Art,Eve,4
5757,Geography,Blake,7
5758,Physics,Joy,12
5759,Art,Jean,5
5760,Art,Drake,3
5761,Geography,Jack,11
5762,General Science,Blake,2
5763,French,Chad,3
5764,History,Rose,12
5765,Reading,Madge,2
5766,P.E.,Cade,11
5767,Chemisty,Eve,10
5768,P.E.,Chase,1
5769,Physics,Brock,2
5770,Reading,Beth,1
5771,Computing,Chase,10
5772,P.E.,Kellon,3
5773,Reading,Gail,1
5774,French,Madge,9
5775,Art,Vince,9
5776,French,Dawn,3
5777,Physics,Elle,8
5778,Reading,Dee,10
5779,Reading,Eve,3
5780,French,Drake,10
5781,Art,Liv,2
5782,General Science,Paige,8
5783,Art,Cade,8
5784,History,Kellon,11
5785,History,Dawn,11
5786,Geography,Todd,1
5787,Art,Rose,6
5788,Reading,Paige,4
5789,Reading,Claire,4
5790,Physics,Ross,2
5791,Physics,Blake,8
5792,Algebra,Blake,6
5793,French,Todd,7
5794,Art,Kellon,2
5795,Algebra,Jane,5
5796,Spanish,Max,8
5797,History,Trent,1
5798,Geography,Luke,10
5799,Algebra,Gail,5
5800,Chemisty,Jane,4
5801,French,Jane,3
5802,Reading,Beth,5
5803,Algebra,Pearl,5
5804,Spanish,Faye,9
5805,Chemisty,Neil,2
5806,Reading,Luke,9
5807,P.E.,Joy,10
5808,Spanish,Kellon,9
5809,Geography,Beth,6
5810,French,Todd,1
5811,P.E.,Joy,10
5812,Physics,Elle,12
5813,Chemisty,Kim,8
5814,Spanish,Ruth,5
5815,Reading,Jane,1
5816,Algebra,Kurt,3
5817,Art,Cale,10
5818,Algebra,Faye,4
5819,History,Kurt,10
5820,Chemisty,Holland,6
5821,Art,Vince,10
5822,Spanish,Gwen,1
5823,General Science,Kandy,3
5824,Algebra,Jane,10
5825,Physics,Madge,1
5826,Chemisty,Grace,9
5827,P.E.,Eve,10
5828,Reading,Liv,12
5829,History,Yancy,9
5830,Writing,Ross,2
5831,Computing,Tess,11
5832,Physics,Gwen,1
5833,Physics,Eve,3
5834,P.E.,Vince,3
5835,Algebra,Heath,6
5836,Physics,Pearl,2
5837,Algebra,Jake,5
5838,General Science,Gwen,10
5839,History,Blaire,5
5840,Computing,Kandy,11
5841,Art,Holland,12
5842,Algebra,Jake,3
5843,Art,Heath,2
5844,Reading,Drake,10
5845,Spanish,Todd,11
5846,Computing,Grace,1
5847,Chemisty,Kandy,10
5848,General Science,Vince,12
5849,Reading,Dee,1
5850,Writing,Holland,7
5851,Writing,Chase,1
5852,Art,Gwen,1
5853,Reading,Blaire,9
5854,Algebra,Blaire,1
5855,Physics,Joy,2
5856,History,Neil,4
5857,Algebra,Neil,11
5858,Geography,Ruth,1
5859,History,Beth,12
5860,Chemisty,Liv,10
5861,Writing,Kellon,5
5862,Computing,Rhett,3
5863,General Science,Kurt,1
5864,Computing,Jack,11
5865,French,Jean,11
5866,Algebra,Jane,8
5867,Reading,Blaire,4
5868,Writing,Kim,11
5869,Computing,Kandy,2
5870,Physics,Jack,4
5871,Writing,Blake,4
5872,Reading,Liv,6
5873,Geography,Kim,10
5874,Art,Chase,10
5875,Computing,Chase,4
5876,Computing,Clark,11
5877,History,Kim,10
5878,French,Cole,11
5879,Reading,Jake,10
5880,Physics,Heath,7
5881,Reading,Chad,7
5882,Chemisty,Kandy,5
5883,French,Ross,3
5884,Reading,Tess,6
5885,P.E.,Jane,10
5886,Reading,Chad,12
5887,Art,Brock,2
5888,P.E.,Yancy,1
5889,Art,Kellon,8
5890,Art,Beth,6
5891,Physics,Jack,10
5892,Physics,Grant,10
5893,Art,Neil,6
5894,Art,Yancy,8
5895,General Science,Yancy,11
5896,History,Elle,4
5897,Geography,Joy,6
5898,Writing,Ross,5
5899,P.E.,Yancy,4
5900,French,Todd,4
5901,Reading,Heath,12
5902,Physics,Drake,7
5903,Chemisty,Rose,1
5904,Geography,Faye,9
5905,French,Eve,1
5906,Chemisty,Madge,10
5907,Geography,Cole,3
5908,General Science,Ross,4
5909,Art,Holland,9
5910,Reading,Kellon,2
5911,History,Dee,7
5912,P.E.,Trent,2
5913,Computing,Kent,4
5914,General Science,Clark,12
5915,Geography,Eve,6
5916,French,Kandy,3
5917,Reading,Ross,4
5918,Geography,Vince,12
5919,French,Paige,11
5920,Art,Madge,2
5921,Reading,Jake,7
5922,Chemisty,Pearl,7
5923,Reading,Liv,11
5924,Art,Kandy,2
5925,P.E.,Joy,1
5926,Writing,Cade,8
5927,Computing,Luke,5
5928,P.E.,Neil,1
5929,P.E.,Rhett,6
5930,Computing,Cade,4
5931,Algebra,Pearl,11
5932,Computing,Dee,1
5933,Chemisty,Faye,5
5934,Computing,Beth,6
5935,General Science,Ross,11
5936,Chemisty,Rhett,1
5937,P.E.,Neil,3
5938,General Science,Faye,5
5939,Chemisty,Beth,5
5940,History,Blake,10
5941,Art,Jake,1
5942,Chemisty,Jake,7
5943,Chemisty,Jane,6
5944,Geography,Kate,6
5945,French,Kate,7
5946,History,Pearl,5
5947,Physics,Jean,7
5948,Writing,Madge,5
5949,Geography,Pearl,11
5950,French,Heath,3
5951,Reading,Chase,8
5952,Chemisty,Grant,5
5953,Physics,Cade,9
5954,Computing,Yancy,6
5955,P.E.,Dee,8
5956,Physics,Blaire,10
5957,Writing,Trent,6
5958,Chemisty,Jack,11
5959,Algebra,Elle,5
5960,P.E.,Luke,10
5961,Reading,Pearl,11
5962,Algebra,Luke,9
5963,Reading,Cale,7
5964,Writing,Kellon,11
5965,General Science,Pearl,6
5966,P.E.,Trent,1
5967,Writing,Rose,10
5968,Writing,Blake,8
5969,Art,Clark,4
5970,French,Max,9
5971,Reading,Kellon,8
